"C, % \ Ug, V",0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5
5.2,0.61563,0.64359,0.67158,0.7065,0.74135,0.78876,0.83615,0.87172,0.90716,0.90238,0.89749,0.8585,0.81933,0.77821,0.73709,0.70884,0.68055,0.6555,0.63052,0.61268,0.59489,0.58174,0.56858,0.55466,0.54051,0.53206,0.52362,0.51522,0.50681,0.50039,0.49402
5.3,0.61397,0.64193,0.66986,0.70466,0.73951,0.7869,0.8341,0.86967,0.90537,0.9008,0.89591,0.85691,0.81806,0.77692,0.73581,0.70741,0.67912,0.65407,0.62894,0.6111,0.59321,0.58004,0.56689,0.55302,0.5391,0.53066,0.52225,0.51384,0.50545,0.49911,0.49273
5.4,0.61234,0.64028,0.66818,0.7029,0.73772,0.78502,0.83193,0.86756,0.90344,0.89937,0.89464,0.85572,0.81707,0.7759,0.73478,0.70621,0.67787,0.65278,0.62752,0.60966,0.59169,0.57851,0.56535,0.55157,0.53767,0.52925,0.52086,0.51246,0.50408,0.49779,0.49144
5.5,0.61071,0.6386,0.6665,0.70121,0.73593,0.78284,0.82976,0.86564,0.90152,0.89745,0.89338,0.85473,0.81609,0.77492,0.73375,0.70518,0.67661,0.65135,0.6261,0.60814,0.59017,0.57699,0.56381,0.55003,0.53625,0.52786,0.51948,0.5111,0.50272,0.49643,0.49014
5.6,0.60901,0.63684,0.66474,0.69934,0.73405,0.78096,0.8274,0.86328,0.8994,0.89569,0.89162,0.85298,0.81466,0.77349,0.73232,0.70375,0.67487,0.64947,0.62422,0.60625,0.5882,0.57502,0.56184,0.54806,0.53454,0.5262,0.51782,0.50947,0.50109,0.4948,0.48859
5.7,0.6073,0.63513,0.66298,0.69755,0.73217,0.77873,0.82505,0.8611,0.89728,0.89366,0.88986,0.85146,0.81323,0.77206,0.73089,0.70208,0.67312,0.64769,0.62233,0.6043,0.58623,0.57305,0.55987,0.54628,0.53283,0.52451,0.51616,0.50782,0.49946,0.49323,0.48704
5.8,0.60561,0.63344,0.66123,0.6958,0.73031,0.77655,0.82287,0.85917,0.89535,0.89173,0.88803,0.84996,0.81173,0.77056,0.72939,0.70047,0.67151,0.64608,0.62057,0.60246,0.58439,0.5712,0.55801,0.54456,0.53125,0.52295,0.51462,0.50628,0.49794,0.49179,0.4856
5.9,0.60394,0.63175,0.6595,0.69404,0.72846,0.77459,0.82087,0.85736,0.8936,0.88994,0.88612,0.84831,0.81016,0.769,0.72784,0.69897,0.67002,0.64456,0.61893,0.60075,0.58266,0.56947,0.55626,0.54288,0.52979,0.52152,0.51321,0.50487,0.49655,0.49045,0.48427
6.0,0.60226,0.63002,0.65777,0.69219,0.72661,0.77274,0.81887,0.85536,0.89186,0.88804,0.88421,0.8464,0.8086,0.76744,0.72629,0.69742,0.66854,0.64291,0.61729,0.59911,0.58093,0.56772,0.55452,0.54143,0.52833,0.52006,0.51179,0.50347,0.49515,0.48905,0.48295
6.1,0.60049,0.62818,0.65593,0.69035,0.72465,0.77062,0.81675,0.85325,0.89,0.88618,0.88243,0.84463,0.80716,0.766,0.72484,0.69597,0.66714,0.64135,0.61573,0.59755,0.57927,0.56605,0.55285,0.54012,0.52703,0.5188,0.51053,0.50222,0.4939,0.4878,0.48177
6.2,0.59872,0.62639,0.6541,0.68842,0.72268,0.76862,0.81464,0.85132,0.88814,0.88438,0.88066,0.8431,0.80571,0.76455,0.72339,0.69455,0.66573,0.63991,0.61417,0.59592,0.57762,0.56439,0.55118,0.53854,0.52572,0.5175,0.50926,0.50096,0.49265,0.4866,0.48059
6.3,0.59695,0.62462,0.65227,0.68647,0.72073,0.76667,0.81259,0.84954,0.88635,0.88258,0.87886,0.84147,0.80424,0.76309,0.72193,0.69311,0.66436,0.63846,0.61264,0.59434,0.57599,0.56276,0.54954,0.53692,0.52429,0.51607,0.50787,0.49956,0.49127,0.4853,0.47929
6.4,0.59519,0.62285,0.65045,0.68456,0.71878,0.76472,0.81062,0.84776,0.88464,0.88078,0.87703,0.83972,0.80275,0.7616,0.72044,0.69166,0.66303,0.63701,0.61115,0.59283,0.5744,0.56116,0.54793,0.53534,0.52272,0.51451,0.50634,0.49804,0.48977,0.48385,0.47786
6.5,0.59343,0.62103,0.64863,0.68274,0.71684,0.76274,0.80864,0.84578,0.88292,0.87906,0.8752,0.83822,0.80125,0.7601,0.71895,0.69032,0.6617,0.63568,0.60966,0.59123,0.57281,0.55957,0.54632,0.53373,0.52115,0.51298,0.50481,0.49654,0.48827,0.48235,0.47643
6.6,0.59178,0.61938,0.64692,0.68091,0.71502,0.76092,0.80651,0.8439,0.88104,0.87718,0.873,0.8364,0.79942,0.75827,0.71716,0.68888,0.66026,0.63424,0.60806,0.58954,0.57111,0.55787,0.54461,0.53208,0.51949,0.51132,0.50321,0.49496,0.48669,0.48077,0.47493
6.7,0.59013,0.61768,0.64521,0.67917,0.71319,0.75886,0.80438,0.84184,0.87917,0.87506,0.8708,0.83429,0.79759,0.75647,0.71537,0.68718,0.65881,0.63267,0.60645,0.58791,0.56942,0.55616,0.5429,0.53038,0.51784,0.50971,0.5016,0.49336,0.48511,0.47925,0.47343
6.8,0.58836,0.61589,0.64338,0.67734,0.71123,0.75676,0.80228,0.83974,0.87732,0.87311,0.86884,0.83233,0.79599,0.75488,0.71377,0.68558,0.6574,0.6311,0.60488,0.58634,0.56776,0.55448,0.54122,0.5287,0.51638,0.50829,0.50018,0.49194,0.48371,0.47789,0.4721
6.9,0.58647,0.61399,0.64143,0.67535,0.70914,0.75468,0.8002,0.83772,0.87549,0.87137,0.86713,0.8307,0.7946,0.75349,0.71238,0.68419,0.65603,0.62961,0.60335,0.58479,0.56613,0.55284,0.53957,0.52715,0.51511,0.50705,0.49895,0.49072,0.48249,0.47669,0.47095
7.0,0.58459,0.61203,0.63947,0.67326,0.70705,0.75258,0.79812,0.83589,0.87366,0.86954,0.86542,0.82931,0.79321,0.7521,0.71098,0.68282,0.65466,0.62824,0.60182,0.58316,0.5645,0.55122,0.53793,0.52588,0.51384,0.50578,0.49772,0.4895,0.48127,0.47553,0.4698
7.1,0.58253,0.60989,0.63733,0.67112,0.70475,0.75044,0.79597,0.83374,0.87176,0.86764,0.86398,0.82818,0.79207,0.75096,0.70981,0.68141,0.65325,0.62683,0.60025,0.58159,0.56284,0.54955,0.53625,0.52428,0.51223,0.50422,0.49616,0.48794,0.47973,0.47407,0.46834
